preprocessing,k1,b,query_id,query_text,rank,document_id,document_title,score,relevant
without_stopwords_with_stemming,1.2,0.75,43,"can the transonic flow around an arbitrary smooth thin airfoil be
analysed in a simple approximate way .",6,503,"theoretical prediction of the transonic characteristics
of airfoils .",14.573959861755643,True
without_stopwords_with_stemming,1.2,0.75,43,"can the transonic flow around an arbitrary smooth thin airfoil be
analysed in a simple approximate way .",7,194,"general theory of airfoil sections having arbitrary
shape or pressure distribution .",13.417253498844541,False
without_stopwords_with_stemming,1.2,0.75,43,"can the transonic flow around an arbitrary smooth thin airfoil be
analysed in a simple approximate way .",8,468,a refinement of the linearised transonic flow theory .,13.37218524366002,True
without_stopwords_with_stemming,1.2,0.75,43,"can the transonic flow around an arbitrary smooth thin airfoil be
analysed in a simple approximate way .",9,201,"supersonic flow past oscillating airfoils including
nonlinear thickness effects .",12.709175113495624,False
without_stopwords_with_stemming,1.2,0.75,43,"can the transonic flow around an arbitrary smooth thin airfoil be
analysed in a simple approximate way .",10,1194,magnetohydrodynamic flow past a thin airfoil .,12.56328349783372,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",1,1190,flow of a gas near a solid surface .,15.775247568045803,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",2,103,"theory of mixing and chemical reaction in the opposed
jet diffusion flame .",11.476270672958119,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",3,1199,"theoretical investigations of a supersonic laminar
boundary layer with foreign-gas injection .",10.741816865285415,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",4,108,properties of the confluent hypergeometric function .,10.094321834387738,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",5,541,"similitude of hypersonic flows over slender bodies
in non-equilibrium dissociated gases .",8.988350364027147,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",6,943,compressible free shear layer with finite initial thickness .,8.846337993123107,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",7,357,"optimum nose shapes for missiles in the super-aerodynamic
region .",8.391822027430166,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",8,1148,knudsen flow through a circular capillary .,7.911645789984132,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",9,1374,"theoretical analysis of turbulent mixing of reactive
gases with application to supersonic combustion of
hydrogen .",7.842710904334155,False
without_stopwords_with_stemming,1.2,0.75,44,"what are the details of the rigorous kinetic theory of gases .
(chapman-enskog theory) .",10,1031,note on creep buckling of columns .,7.592048384334349,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",1,305,"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .",23.251569995705694,True
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",2,525,"on hypersonic viscous flow over an insulated flat plate
with surface mass transfer .",22.753722785120107,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",3,540,"use of local similarity concepts in hypersonic viscous
interaction problems .",19.86449167927645,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",4,1395,"low density stagnation point heat transfer measurements
in the hypersonic shock tunnel .",16.152073216634452,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",5,625,viscous and inviscid nonequilibrium gas flows .,15.359726897923963,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",6,310,hypersonic viscous flow over a flat plate .,14.343089644452347,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",7,37,"a new technique for investigating heat transfer and
surface phenomena under hypersonic flow conditions .",14.192924736310275,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",8,84,"experimental investigation of the downstream influence
of stagnation point mass transfer .",14.169663053950838,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",9,1200,hypersonic viscous flow over a sweat-cooled flat plate .,14.133242889989987,False
without_stopwords_with_stemming,1.2,0.75,45,"has anyone investigated the effect of surface mass transfer on
hypersonic viscous interactions .",10,353,"the effect of helium injection at an axially symmetric stagnation
point .",13.646633026984539,False
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",1,305,"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .",17.165438489598344,True
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",2,353,"the effect of helium injection at an axially symmetric stagnation
point .",16.07813193395501,False
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",3,525,"on hypersonic viscous flow over an insulated flat plate
with surface mass transfer .",15.86004851010792,False
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",4,481,"mass transfer cooling of a laminary boundary layer
by injection of a light weight foreign gas .",15.072032388152545,True
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",5,123,"the downstream influence of mass transfer at the nose
of a slender cone .",14.975936844596344,True
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",6,84,"experimental investigation of the downstream influence
of stagnation point mass transfer .",14.60026340769906,True
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",7,1159,"experimental investigation of the effect of yaw on
rates of heat transfer to transverse circular
cylinders in a 6500-foot-per-second
hypersonic air stream .",14.19468128117385,False
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",8,655,"effects of boundary layer displacement and leading edge bluntness on
pressure distribution, skin friction, and heat transfer of bodies at
hypersonic speeds .",13.864146061167524,False
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",9,623,on the coupling between heat and mass transfer .,13.623525644690417,True
without_stopwords_with_stemming,1.2,0.75,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",10,1185,"an integral method for calculating heat and mass transfer
in laminar boundary layers .",13.598893315710677,True
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",1,525,"on hypersonic viscous flow over an insulated flat plate
with surface mass transfer .",24.511157928075757,False
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",2,304,"first-order approach to a strong interaction problem
in hypersonic flow over an insulated flat plate .",20.84323825612419,True
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",3,305,"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .",20.60334031981006,True
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",4,568,"shock wave effects on the laminar skin friction of
an insulated flat plate at hypersonic speeds .",20.562743170705378,False
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",5,1200,hypersonic viscous flow over a sweat-cooled flat plate .,20.553098031753642,False
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",6,310,hypersonic viscous flow over a flat plate .,18.940309014531255,True
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",7,327,"on local flat plate similarity in the hypersonic boundary
layer .",18.543865570702526,False
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",8,570,"on the boundary layer equations in hypersonic flow
and their approximate solutions .",18.01197228784745,True
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",9,308,"on the hypersonic viscous flow past a flat plate with
suction or injection .",16.69125653195145,True
without_stopwords_with_stemming,1.2,0.75,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",10,307,"an approximate solution of hypersonic laminar boundary
layer equations and its application .",16.135364070593866,True
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,1,526,"leading edge attachment in transonic flow with laminar
or turbulent boundary layers .",22.204864077466368,False
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,2,440,"compilation of information on the transonic attachment
of flows at the leading edge of airfoils .",20.742604709025294,True
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,3,439,a factor affecting transonic leading edge flow separation .,16.21573614282946,True
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,4,797,"a study of the effect of leading-edge modifications on the flow over
a 50degree sweptback wing at transonic speeds .",16.17067609704162,True
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,5,683,"the use of conical camber to produce flow attachment at the leading
edge of a delta wing and to minimize the lift-dependent drag at sonic
and supersonic speeds .",15.685641607637635,False
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,6,222,"the flow over delta wings at low speeds with leading
edge separation .",13.912114453307472,False
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,7,638,"longitudinal aerodynamic characteristics at low subsonic
speeds of a highly swept wing utilizing nose deflection
for control .",13.455267231303262,False
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,8,924,"a method for calculating the lift and centre of pressure
of wing-body-tail combinations at subsonic, transonic
speeds .",12.48997143117715,False
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,9,521,"a note on application of transonic linearization to
an airfoil with a round leading edge .",12.262298001544039,False
without_stopwords_with_stemming,1.2,0.75,48,what controls leading-edge attachment at transonic speeds .,10,792,some low speed problems of high speed aircraft .,12.214168866432427,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",1,321,"improved numerical solution of the blasius problem with three-point
boundary conditions .",30.406612778245435,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",2,527,"note on the three-point boundary layer problem for
the blasius equations .",28.863491157246372,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",3,322,"on the numerical solution of the blasius problem with three-point
boundary conditions .",27.266306459211336,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",4,349,"numerical solution of the boundary layer equations
without similarity assumptions .",26.68202905723004,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",5,320,"comment on improved numerical solution of the blasius problem with
three-point boundary conditions .",25.303153424264295,True
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",6,476,the blasius equation with three-point boundary conditions .,24.925238200299262,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",7,1370,some remarks on the flat plate boundary layer .,23.70815957525538,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",8,150,integration of the boundary layer equations .,21.33488933882471,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",9,1235,"a theory of the two dimensional laminar bounary layer
over a curved surface .",20.817717449513687,False
without_stopwords_with_stemming,1.2,0.75,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",10,479,"on an equation occurring in falkner and skan's approximate
treatment of the equation of the boundary layer .",18.633561587015752,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",1,103,"theory of mixing and chemical reaction in the opposed
jet diffusion flame .",15.247851446268498,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",2,552,chemical kinetics of high temperature air .,14.064518617612658,True
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",3,1032,on the conservativeness of various distributed force systems .,13.766592903136301,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",4,401,"inviscid hypersonic airflows with coupled non-equilibrium
processes .",13.517888744936378,True
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",5,1296,"non-equilibrium expansions of air with coupled chemical
reactions .",11.960916928366387,True
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",6,943,compressible free shear layer with finite initial thickness .,11.862252322888992,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",7,968,rocket propulsion systems for interplanetary flight .,11.061841126519923,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",8,625,viscous and inviscid nonequilibrium gas flows .,10.67491717607491,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",9,1374,"theoretical analysis of turbulent mixing of reactive
gases with application to supersonic combustion of
hydrogen .",9.947292215088222,False
without_stopwords_with_stemming,1.2,0.75,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",10,488,"a reaction-rate parameter for gasdynamics of a chemically
reacting gas mixture .",9.667560716148378,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",1,192,"on the hypersonic viscous flow past slender bodies
of revolution .",17.848801124813072,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",2,326,"forst-order slip effects on the compressible laminar
boundary layer over a slender body of revolution in
axial flow .",17.579507331508065,True
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",3,124,"a summary of the supersonic pressure drag of bodies
of revolution .",16.864292050346428,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",4,494,"axisymmetric viscous flow plast very slender bodies
of revolution .",15.573871546838468,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",5,528,"first-order slip effects on the laminar boundary layer over a slender
body of revolution with zero pressure gradient .",15.487199382686738,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",6,1259,"second-order theory for unsteady supersonic flow past
slender pointed bodies of revolution .",15.438868077088006,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",7,801,"experimental study of the equivalence of transonic
flow about slender cone-cylinders of circular and elliptic
cross section .",15.323961676711313,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",8,992,"the effects of a small jet of air exhausting from the nose of a body
of revolution in supersonic flow .",14.788218590531871,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",9,273,flow past slender blunt bodies - a review and extension .,14.71482731398861,False
without_stopwords_with_stemming,1.2,0.75,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",10,25,inviscid hypersonic flow over blunt-nosed slender bodies .,14.30532626111218,False
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",1,326,"forst-order slip effects on the compressible laminar
boundary layer over a slender body of revolution in
axial flow .",27.073554196606768,True
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",2,528,"first-order slip effects on the laminar boundary layer over a slender
body of revolution with zero pressure gradient .",25.240195292603925,False
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",3,494,"axisymmetric viscous flow plast very slender bodies
of revolution .",24.655712435287974,True
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",4,1213,"heat transfer to slender cones in hypersonic flow,
including effects of yaw and nose bluntness .",19.066493145193146,False
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",5,94,"the transverse curvature effect in compressible axially
symmetric laminar boundary layer flow .",17.760622579946503,True
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",6,261,"experiments on axi-symmetric boundary layers along
a long cylinder in incompressible flow .",16.71269034395007,True
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",7,192,"on the hypersonic viscous flow past slender bodies
of revolution .",16.513596498176327,True
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",8,23,"skin-friction and heat transfer characteristics of
a laminar boundary layer on a cylinder in axial incompressible
flow .",15.442743743501348,True
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",9,25,inviscid hypersonic flow over blunt-nosed slender bodies .,14.942027760900999,False
without_stopwords_with_stemming,1.2,0.75,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",10,1214,"the drag of elongated bodies over a wide reynolds number
range .",14.847579454574053,False
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",1,550,laminar heat transfer in tubes under slip-flow conditions .,16.736635373291318,False
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",2,326,"forst-order slip effects on the compressible laminar
boundary layer over a slender body of revolution in
axial flow .",14.958065043997589,True
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",3,21,on heat transfer in slip flow .,14.114610198624653,True
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",4,306,"second approximation to laminar compressible boundary
layer on flat plate in slip flow .",14.03460790990652,True
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",5,1215,the effect of slip particularly for highly cooled walls .,13.261394667972748,False
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",6,528,"first-order slip effects on the laminar boundary layer over a slender
body of revolution with zero pressure gradient .",13.182692383639546,False
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",7,22,on slip-flow heat transfer to a flat plate .,12.47500219993336,True
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",8,265,"some instabilities arising from the interaction between
shock waves and boundary layer .",12.334286597863741,False
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",9,1214,"the drag of elongated bodies over a wide reynolds number
range .",12.13194473852318,False
without_stopwords_with_stemming,1.2,0.75,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",10,629,second-order effects in laminar boundary layers .,12.062860641095043,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",1,208,"the hall effect in the viscous flow of ionized gas
between parallel plates under transverse magnetic field .",30.796401947961748,True
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",2,1221,"steady flow of conducting fluids in channels under
transverse magnetic fields, with consideration of hall
effect .",22.072495221763816,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",3,437,hypervelocity stagnation point heat transfer .,20.981095152727086,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",4,1253,"hypersonic viscous flow near the stagnation point in
the presence of magnetic field .",18.912009099497904,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",5,531,the flow about a moving body in the upper ionosphere .,17.606148900975317,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",6,1236,"the stagnation point boundary layer in the presence
of an applied magnetic field .",17.57395913295911,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",7,407,"stationary convection flow of an electrically conducting
liquid between parallel plates in a magnetic field .",17.05535058489367,False
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",8,447,motion of thin bodies in a highly rarefied plasma .,16.86262337534226,True
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",9,298,"incompressible wedge flows of an electrically conducting
viscous fluid in the presence of a magnetic field .",16.794892060833888,True
without_stopwords_with_stemming,1.2,0.75,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",10,269,"on a laminar free-convection flow and heat transfer
of electrically conducting fluid on a vertical flat
plate in the presence of a transverse magnetic field .",16.637983297208926,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",1,123,"the downstream influence of mass transfer at the nose
of a slender cone .",24.458607559503037,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",2,1307,"laminar heat-transfer and pressure measurements at
a mach number of 6 on sharp and blunt 15 half-angle
cones at angles of attack up to 90 .",20.947721165626454,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",3,44,tip-bluntness effects on cone pressures at m=6.85 .,20.34518280288143,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",4,979,"correlation of base pressure and wake structure of
sharp and blunt-nose cones with reynolds number based
on boundary layer momentum thickness .",20.048776928330106,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",5,1213,"heat transfer to slender cones in hypersonic flow,
including effects of yaw and nose bluntness .",19.760661158065247,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",6,84,"experimental investigation of the downstream influence
of stagnation point mass transfer .",19.00776209353839,True
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",7,354,"laminar heat-transfer and pressure measurements over blunt-nosed
cones at large angle of attack .",18.07149899436838,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",8,1300,"some effects of bluntness on boundary layer transition
and heat transfer at supersonic speeds .",17.82901821012476,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",9,666,blunt body heat transfer at hypersonic speed and low reynolds numbers .,17.13436796368684,False
without_stopwords_with_stemming,1.2,0.75,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",10,211,"effect of slight blunting of leading edge of an immersed
body on the flow around it at hypersonic speed .",15.255306902728623,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",1,17,remarks on the eddy viscosity in compressible mixing flows .,15.767149229290402,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",2,376,"transformation between compressible and incompressible
boundary layer equations .",14.861254320965358,True
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",3,1214,"the drag of elongated bodies over a wide reynolds number
range .",14.357407641802205,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",4,460,"correlated incompressible and compressible boundary
layers .",14.314931572272407,True
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",5,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",14.21128781799394,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",6,251,"a collection of longitudinal stability derivatives
of wings at supersonic speeds .",13.850349254486396,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",7,1185,"an integral method for calculating heat and mass transfer
in laminar boundary layers .",13.29263008274829,False
